names,scores,logfoldchanges,pvals,pvals_adj
AC068473.2,-0.0076829116,-17.499899,0.993869983627504,0.9997179201587048
KNOP1P2,-0.0076829116,-17.185654,0.993869983627504,0.9997179201587048
AC079950.1,-0.0076829116,-17.518856,0.993869983627504,0.9997179201587048
AC008127.2,-0.0076829116,-17.338755,0.993869983627504,0.9997179201587048
AC098820.2,-0.0076829116,-17.44231,0.993869983627504,0.9997179201587048
TRGV1,-0.0076829116,-17.460016,0.993869983627504,0.9997179201587048
PGAM2,-0.0076829116,-17.477919,0.993869983627504,0.9997179201587048
RNU4-89P,-0.0076829116,-17.494522,0.993869983627504,0.9997179201587048
TM4SF19-TCTEX1D2,-0.0076829116,-17.625456,0.993869983627504,0.9997179201587048
MIR1206,-0.0076829116,-17.751919,0.993869983627504,0.9997179201587048
NKAIN1,-0.0076829116,-16.896166,0.993869983627504,0.9997179201587048
AC011592.1,-0.0076829116,-17.189043,0.993869983627504,0.9997179201587048
AC006063.1,-0.0076829116,-17.271843,0.993869983627504,0.9997179201587048
DMRTA1,-0.0076829116,-17.037605,0.993869983627504,0.9997179201587048
AL591222.1,-0.0076829116,-17.502789,0.993869983627504,0.9997179201587048
AC055717.1,-0.0076829116,-17.398079,0.993869983627504,0.9997179201587048
TMEM132B,-0.0076829116,-17.633146,0.993869983627504,0.9997179201587048
AC015969.1,-0.0076829116,-17.74516,0.993869983627504,0.9997179201587048
AL121603.1,-0.0076829116,-17.507584,0.993869983627504,0.9997179201587048
AC079866.2,-0.0076829116,-16.44616,0.993869983627504,0.9997179201587048
TMEM5-AS1,-0.0076829116,-16.941063,0.993869983627504,0.9997179201587048
EIF4BP2,-0.0076829116,-16.901768,0.993869983627504,0.9997179201587048
AC099344.1,-0.0076829116,-17.347797,0.993869983627504,0.9997179201587048
SNORD63B,-0.0076829116,-17.288067,0.993869983627504,0.9997179201587048
AC010894.3,-0.0076829116,-17.005495,0.993869983627504,0.9997179201587048
AC027279.3,-0.0076829116,-17.126278,0.993869983627504,0.9997179201587048
GTF2IP1,-0.0076829116,-17.519764,0.993869983627504,0.9997179201587048
UTF1,-0.0076829116,-16.28982,0.993869983627504,0.9997179201587048
AP000904.1,-0.0076829116,-17.515003,0.993869983627504,0.9997179201587048
KIRREL3,-0.0076829116,-16.119236,0.993869983627504,0.9997179201587048
AHNAK2,-0.0076829116,-17.15816,0.993869983627504,0.9997179201587048
AF064858.1,-0.0076829116,-16.707314,0.993869983627504,0.9997179201587048
AP000654.1,-0.0076829116,-16.82983,0.993869983627504,0.9997179201587048
DHX9P1,-0.0076829116,-17.760828,0.993869983627504,0.9997179201587048
AC104971.1,-0.0076829116,-17.321003,0.993869983627504,0.9997179201587048
NPM1P29,-0.0076829116,-17.172853,0.993869983627504,0.9997179201587048
MME,-0.0076829116,-17.381907,0.993869983627504,0.9997179201587048
RFX8,-0.0076829116,-17.157667,0.993869983627504,0.9997179201587048
CREG2,-0.0076829116,-17.408455,0.993869983627504,0.9997179201587048
FBXW11P1,-0.0076829116,-17.761412,0.993869983627504,0.9997179201587048
AC103705.1,-0.0076829116,-17.360712,0.993869983627504,0.9997179201587048
OR1N2,-0.0076829116,-17.197237,0.993869983627504,0.9997179201587048
AC092656.1,-0.0076829116,-17.443573,0.993869983627504,0.9997179201587048
RNA5SP351,-0.0076829116,-17.486115,0.993869983627504,0.9997179201587048
AP001781.1,-0.0076829116,-17.415874,0.993869983627504,0.9997179201587048
LINC01962,-0.0076829116,-17.375381,0.993869983627504,0.9997179201587048
AC025280.1,-0.0076829116,-17.8051,0.993869983627504,0.9997179201587048
AC079336.5,-0.0076829116,-17.603495,0.993869983627504,0.9997179201587048
PDZD3,-0.0076829116,-17.515514,0.993869983627504,0.9997179201587048
PSMC1P4,-0.0076829116,-16.954609,0.993869983627504,0.9997179201587048
AL031864.1,-0.0076829116,-16.744734,0.993869983627504,0.9997179201587048
LRRC63,-0.0076829116,-17.224009,0.993869983627504,0.9997179201587048
MAP2,-0.0076829116,-17.16551,0.993869983627504,0.9997179201587048
DYTN,-0.0076829116,-17.09137,0.993869983627504,0.9997179201587048
AP005328.2,-0.0076829116,-17.429123,0.993869983627504,0.9997179201587048
AC005786.4,-0.0076829116,-17.554707,0.993869983627504,0.9997179201587048
TEX101,-0.0076829116,-16.788065,0.993869983627504,0.9997179201587048
TRBV6-4,-0.0076829116,-17.47994,0.993869983627504,0.9997179201587048
AC002310.3,-0.0076829116,-17.298586,0.993869983627504,0.9997179201587048
TRBV11-1,-0.0076829116,-17.183884,0.993869983627504,0.9997179201587048
TRBV10-1,-0.0076829116,-17.306957,0.993869983627504,0.9997179201587048
FABP5P11,-0.0076829116,-16.893492,0.993869983627504,0.9997179201587048
AL157712.1,-0.0076829116,-17.679392,0.993869983627504,0.9997179201587048
AP000442.1,-0.0076829116,-17.67085,0.993869983627504,0.9997179201587048
AC010904.2,-0.0076829116,-16.97861,0.993869983627504,0.9997179201587048
AC008957.1,-0.0076829116,-17.440317,0.993869983627504,0.9997179201587048
KRT18P31,-0.0076829116,-17.593212,0.993869983627504,0.9997179201587048
RN7SL535P,-0.0076829116,-17.486246,0.993869983627504,0.9997179201587048
MAJIN,-0.0076829116,-16.742054,0.993869983627504,0.9997179201587048
PAQR9,-0.0076829116,-17.215889,0.993869983627504,0.9997179201587048
HMGN2P27,-0.0076829116,-16.864164,0.993869983627504,0.9997179201587048
DM1-AS,-0.0076829116,-16.987291,0.993869983627504,0.9997179201587048
AC004771.2,-0.0076829116,-17.11813,0.993869983627504,0.9997179201587048
NECTIN4,-0.0076829116,-17.080532,0.993869983627504,0.9997179201587048
NLRP7,-0.0076829116,-17.454794,0.993869983627504,0.9997179201587048
RN7SL503P,-0.0076829116,-16.888546,0.993869983627504,0.9997179201587048
STPG2,-0.0076829116,-16.986492,0.993869983627504,0.9997179201587048
AC104417.1,-0.0076829116,-16.960085,0.993869983627504,0.9997179201587048
AC084346.2,-0.0076829116,-17.29619,0.993869983627504,0.9997179201587048
AC026688.1,-0.0076829116,-17.164417,0.993869983627504,0.9997179201587048
HNRNPA3P7,-0.0076829116,-16.9273,0.993869983627504,0.9997179201587048
AC122713.2,-0.0076829116,-16.428366,0.993869983627504,0.9997179201587048
CSMD3,-0.0076829116,-17.676085,0.993869983627504,0.9997179201587048
AC106782.1,-0.0076829116,-17.04854,0.993869983627504,0.9997179201587048
U6-3,-0.0076829116,-16.951569,0.993869983627504,0.9997179201587048
RAB17,-0.0076829116,-17.588974,0.993869983627504,0.9997179201587048
RN7SL214P,-0.0076829116,-17.176235,0.993869983627504,0.9997179201587048
Y_RNA-345,-0.0076829116,-17.324606,0.993869983627504,0.9997179201587048
ERHP1,-0.0076829116,-17.620564,0.993869983627504,0.9997179201587048
CHCHD2P5,-0.0076829116,-17.207804,0.993869983627504,0.9997179201587048
SLC22A20,-0.0076829116,-17.0672,0.993869983627504,0.9997179201587048
TREH,-0.0076829116,-16.318712,0.993869983627504,0.9997179201587048
AP003392.2,-0.0076829116,-17.3755,0.993869983627504,0.9997179201587048
AP000897.1,-0.0076829116,-17.145998,0.993869983627504,0.9997179201587048
AP005060.1,-0.0076829116,-17.214302,0.993869983627504,0.9997179201587048
TRAJ40,-0.0076829116,-17.1165,0.993869983627504,0.9997179201587048
TRAJ42,-0.0076829116,-17.27141,0.993869983627504,0.9997179201587048
AC008752.3,-0.0076829116,-17.564022,0.993869983627504,0.9997179201587048
snoU109-1,-0.0076829116,-17.386671,0.993869983627504,0.9997179201587048
AP003465.1,-0.0076829116,-17.424435,0.993869983627504,0.9997179201587048
FSTL4,-0.0076829116,-17.56503,0.993869983627504,0.9997179201587048
AC006017.1,-0.0076829116,-16.63129,0.993869983627504,0.9997179201587048
AP001025.1,-0.0076829116,-17.342289,0.993869983627504,0.9997179201587048
AP005329.2,-0.0076829116,-17.378157,0.993869983627504,0.9997179201587048
ARR3,-0.0076829116,-16.98193,0.993869983627504,0.9997179201587048
AC026458.2,-0.0076829116,-17.321325,0.993869983627504,0.9997179201587048
AC069335.1,-0.0076829116,-17.227198,0.993869983627504,0.9997179201587048
MIR548D2,-0.0076829116,-17.397495,0.993869983627504,0.9997179201587048
AC098592.2,-0.0076829116,-16.776997,0.993869983627504,0.9997179201587048
COL6A4P2,-0.0076829116,-17.616173,0.993869983627504,0.9997179201587048
AC130469.1,-0.0076829116,-17.802406,0.993869983627504,0.9997179201587048
AC087473.1,-0.0076829116,-16.995083,0.993869983627504,0.9997179201587048
MEIS3,-0.0076829116,-16.799784,0.993869983627504,0.9997179201587048
AC097484.2,-0.0076829116,-17.102606,0.993869983627504,0.9997179201587048
CAPN8,-0.0076829116,-17.553703,0.993869983627504,0.9997179201587048
RNU11,-0.0076829116,-17.306746,0.993869983627504,0.9997179201587048
NPHP3-AS1,-0.0076829116,-17.109226,0.993869983627504,0.9997179201587048
AC092611.3,-0.0076829116,-17.415583,0.993869983627504,0.9997179201587048
AC079795.1,-0.0076829116,-17.504173,0.993869983627504,0.9997179201587048
AC244472.4,-0.0076829116,-17.153408,0.993869983627504,0.9997179201587048
AC027287.1,-0.0076829116,-17.491804,0.993869983627504,0.9997179201587048
GOLGA6L7P,-0.0076829116,-17.609589,0.993869983627504,0.9997179201587048
AC007684.1,-0.0076829116,-17.2632,0.993869983627504,0.9997179201587048
Y_RNA-82,-0.0076829116,-16.911455,0.993869983627504,0.9997179201587048
MIR1268A,-0.0076829116,-16.776892,0.993869983627504,0.9997179201587048
SLC2A10,-0.0076829116,-16.859537,0.993869983627504,0.9997179201587048
AC026741.1,-0.0076829116,-17.706968,0.993869983627504,0.9997179201587048
LINC02014,-0.0076829116,-16.925451,0.993869983627504,0.9997179201587048
AL512288.1,-0.0076829116,-17.31197,0.993869983627504,0.9997179201587048
AC126323.2,-0.0076829116,-17.516779,0.993869983627504,0.9997179201587048
ARL4AP1,-0.0076829116,-17.385319,0.993869983627504,0.9997179201587048
MIR4518,-0.0076829116,-17.002405,0.993869983627504,0.9997179201587048
IGLV5-52,-0.0076829116,-16.7753,0.993869983627504,0.9997179201587048
AC021876.1,-0.0076829116,-17.74606,0.993869983627504,0.9997179201587048
AC005014.1,-0.0076829116,-17.252028,0.993869983627504,0.9997179201587048
AC073349.1,-0.0076829116,-17.459257,0.993869983627504,0.9997179201587048
CD19,-0.0076829116,-17.430428,0.993869983627504,0.9997179201587048
AC005586.1,-0.0076829116,-17.190105,0.993869983627504,0.9997179201587048
AC020978.4,-0.0076829116,-17.49761,0.993869983627504,0.9997179201587048
LINC01260,-0.0076829116,-17.713614,0.993869983627504,0.9997179201587048
AC009963.3,-0.0076829116,-16.562504,0.993869983627504,0.9997179201587048
OVCH1,-0.0076829116,-17.12753,0.993869983627504,0.9997179201587048
RPSAP24,-0.0076829116,-17.218643,0.993869983627504,0.9997179201587048
DNAH17-AS1,-0.0076829116,-16.76425,0.993869983627504,0.9997179201587048
RNU1-8P,-0.0076829116,-17.432419,0.993869983627504,0.9997179201587048
NRN1L,-0.0076829116,-17.706089,0.993869983627504,0.9997179201587048
AC113143.1,-0.0076829116,-17.470377,0.993869983627504,0.9997179201587048
AC244472.1,-0.0076829116,-17.48517,0.993869983627504,0.9997179201587048
ZNF680P1,-0.0076829116,-16.95511,0.993869983627504,0.9997179201587048
ANGPT1,-0.0076829116,-17.014208,0.993869983627504,0.9997179201587048
ABRA,-0.0076829116,-17.106966,0.993869983627504,0.9997179201587048
ZFPM2-AS1,-0.0076829116,-17.428085,0.993869983627504,0.9997179201587048
LINC02242,-0.0076829116,-17.418795,0.993869983627504,0.9997179201587048
AC021860.1,-0.0076829116,-17.598099,0.993869983627504,0.9997179201587048
THRSP,-0.0076829116,-17.069586,0.993869983627504,0.9997179201587048
KCTD14,-0.0076829116,-17.209753,0.993869983627504,0.9997179201587048
AL109923.1,-0.0076829116,-17.257841,0.993869983627504,0.9997179201587048
CDC42P1,-0.0076829116,-16.825382,0.993869983627504,0.9997179201587048
AC007785.3,-0.0076829116,-17.573137,0.993869983627504,0.9997179201587048
DLEU2_6,-0.0076829116,-17.484192,0.993869983627504,0.9997179201587048
BX640514.2,-0.0076829116,-17.189713,0.993869983627504,0.9997179201587048
ITGA8,-0.0076829116,-17.324806,0.993869983627504,0.9997179201587048
SYNDIG1L,-0.0076829116,-17.368725,0.993869983627504,0.9997179201587048
RNU6-1285P,-0.0076829116,-17.326744,0.993869983627504,0.9997179201587048
RNU1-48P,-0.0076829116,-16.451567,0.993869983627504,0.9997179201587048
AC011199.1,-0.0076829116,-17.33858,0.993869983627504,0.9997179201587048
AC112484.5,-0.0076829116,-16.6736,0.993869983627504,0.9997179201587048
AC112484.2,-0.0076829116,-17.221395,0.993869983627504,0.9997179201587048
PENK,-0.0076829116,-17.251518,0.993869983627504,0.9997179201587048
TFAP2A-AS1,-0.0076829116,-17.633821,0.993869983627504,0.9997179201587048
AC021739.3,-0.0076829116,-17.517834,0.993869983627504,0.9997179201587048
HTRA1,-0.0076829116,-17.243832,0.993869983627504,0.9997179201587048
AC016747.2,-0.0076829116,-16.675535,0.993869983627504,0.9997179201587048
RNU6-823P,-0.0076829116,-17.156412,0.993869983627504,0.9997179201587048
AC073439.1,-0.0076829116,-17.273972,0.993869983627504,0.9997179201587048
LINC00654,-0.0076829116,-17.123213,0.993869983627504,0.9997179201587048
AC096638.1,-0.0076829116,-17.560911,0.993869983627504,0.9997179201587048
AC006042.1,-0.0076829116,-16.506132,0.993869983627504,0.9997179201587048
NUCB1-AS1,-0.0076829116,-17.781082,0.993869983627504,0.9997179201587048
FRG1KP,-0.0076829116,-17.642632,0.993869983627504,0.9997179201587048
AL512625.2,-0.0076829116,-17.119131,0.993869983627504,0.9997179201587048
AL590399.4,-0.0076829116,-17.423964,0.993869983627504,0.9997179201587048
AC022001.2,-0.0076829116,-17.66262,0.993869983627504,0.9997179201587048
DLX2,-0.0076829116,-17.420425,0.993869983627504,0.9997179201587048
OLFM1,-0.0076829116,-15.7971325,0.993869983627504,0.9997179201587048
AL031736.2,-0.0076829116,-16.76972,0.993869983627504,0.9997179201587048
AL022100.1,-0.0076829116,-16.469149,0.993869983627504,0.9997179201587048
AC022021.1,-0.0076829116,-17.77588,0.993869983627504,0.9997179201587048
AC099494.3,-0.0076829116,-17.037167,0.993869983627504,0.9997179201587048
BIN2P1,-0.0076829116,-17.30212,0.993869983627504,0.9997179201587048
NPM1P41,-0.0076829116,-17.188786,0.993869983627504,0.9997179201587048
MIR5096,-0.0076829116,-16.985619,0.993869983627504,0.9997179201587048
LINC01829,-0.0076829116,-17.208185,0.993869983627504,0.9997179201587048
AL121832.3,-0.0076829116,-17.161488,0.993869983627504,0.9997179201587048
RN7SL624P,-0.0076829116,-17.730011,0.993869983627504,0.9997179201587048
AL122010.1,-0.0076829116,-17.526245,0.993869983627504,0.9997179201587048
RN7SKP16,-0.0076829116,-17.294651,0.993869983627504,0.9997179201587048
MIR100HG,-0.0076829116,-17.261118,0.993869983627504,0.9997179201587048
AC036214.1,-0.0076829116,-17.138115,0.993869983627504,0.9997179201587048
AL357497.1,-0.0076829116,-17.702623,0.993869983627504,0.9997179201587048
AC016590.1,-0.0076829116,-17.426027,0.993869983627504,0.9997179201587048
NPM1P5,-0.0076829116,-17.481483,0.993869983627504,0.9997179201587048
AC116903.1,-0.0076829116,-17.57054,0.993869983627504,0.9997179201587048
SHANK2,-0.0076829116,-16.94792,0.993869983627504,0.9997179201587048
RNA5SP265,-0.0076829116,-16.795738,0.993869983627504,0.9997179201587048
REPS2,-0.0076829116,-18.06715,0.993869983627504,0.9997179201587048
PHBP8,-0.0076829116,-17.30085,0.993869983627504,0.9997179201587048
CTSV,-0.0076829116,-16.321266,0.993869983627504,0.9997179201587048
MIR4771-2,-0.0076829116,-17.31557,0.993869983627504,0.9997179201587048
UBBP2,-0.0076829116,-16.9284,0.993869983627504,0.9997179201587048
SPATA17,-0.0076829116,-17.485258,0.993869983627504,0.9997179201587048
HMGN1P37,-0.0076829116,-17.069162,0.993869983627504,0.9997179201587048
KLF15,-0.0076829116,-17.481342,0.993869983627504,0.9997179201587048
AC092902.3,-0.0076829116,-17.05627,0.993869983627504,0.9997179201587048
ACTG1P9,-0.0076829116,-17.677584,0.993869983627504,0.9997179201587048
AC113195.1,-0.0076829116,-17.298332,0.993869983627504,0.9997179201587048
AC007405.1,-0.0076829116,-17.401415,0.993869983627504,0.9997179201587048
AC011092.2,-0.0076829116,-16.981638,0.993869983627504,0.9997179201587048
AL158211.4,-0.0076829116,-16.16491,0.993869983627504,0.9997179201587048
AL355355.1,-0.0076829116,-17.151016,0.993869983627504,0.9997179201587048
AC096741.1,-0.0076829116,-17.18993,0.993869983627504,0.9997179201587048
AC080079.1,-0.0076829116,-17.468863,0.993869983627504,0.9997179201587048
SERPINE1,-0.0076829116,-18.026861,0.993869983627504,0.9997179201587048
GAPDHP42,-0.0076829116,-17.256594,0.993869983627504,0.9997179201587048
NEK2,-0.0076829116,-17.14242,0.993869983627504,0.9997179201587048
RPS18P1,-0.0076829116,-17.13178,0.993869983627504,0.9997179201587048
Y_RNA-616,-0.0076829116,-16.900438,0.993869983627504,0.9997179201587048
AC136475.7,-0.0076829116,-16.93235,0.993869983627504,0.9997179201587048
ZNF341-AS1,-0.0076829116,-17.106594,0.993869983627504,0.9997179201587048
AL121906.2,-0.0076829116,-17.761961,0.993869983627504,0.9997179201587048
RN7SL57P,-0.0076829116,-17.245068,0.993869983627504,0.9997179201587048
AL158824.1,-0.0076829116,-17.037111,0.993869983627504,0.9997179201587048
MIR4668,-0.0076829116,-17.318497,0.993869983627504,0.9997179201587048
RNU7-113P,-0.0076829116,-17.591822,0.993869983627504,0.9997179201587048
CA1,-0.0076829116,-17.822725,0.993869983627504,0.9997179201587048
BPIFB1,-0.0076829116,-16.98714,0.993869983627504,0.9997179201587048
AC004884.2,-0.0076829116,-16.98148,0.993869983627504,0.9997179201587048
FBXO16,-0.0076829116,-17.107473,0.993869983627504,0.9997179201587048
AC135178.3,-0.0076829116,-17.249548,0.993869983627504,0.9997179201587048
SSC5D,-0.0076829116,-16.776503,0.993869983627504,0.9997179201587048
AP001528.3,-0.0076829116,-17.416018,0.993869983627504,0.9997179201587048
ADGRF1,-0.0076829116,-17.476244,0.993869983627504,0.9997179201587048
FO680682.1,-0.0076829116,-17.697824,0.993869983627504,0.9997179201587048
AC027288.3,-0.0076829116,-17.453863,0.993869983627504,0.9997179201587048
KIF26A,-0.0076829116,-16.73274,0.993869983627504,0.9997179201587048
AC116535.2,-0.0076829116,-16.820555,0.993869983627504,0.9997179201587048
KLHL41,-0.0076829116,-17.155987,0.993869983627504,0.9997179201587048
RNU6-541P,-0.0076829116,-17.390625,0.993869983627504,0.9997179201587048
CIDEC,-0.0076829116,-17.231625,0.993869983627504,0.9997179201587048
AL008638.3,-0.0076829116,-17.29058,0.993869983627504,0.9997179201587048
OPRK1,-0.0076829116,-17.52099,0.993869983627504,0.9997179201587048
MYCBP2-AS2,-0.0076829116,-17.540966,0.993869983627504,0.9997179201587048
AC093162.2,-0.0076829116,-17.394228,0.993869983627504,0.9997179201587048
AC138623.1,-0.0076829116,-17.229925,0.993869983627504,0.9997179201587048
AC024560.2,-0.0076829116,-17.801067,0.993869983627504,0.9997179201587048
AC243571.2,-0.0076829116,-16.070147,0.993869983627504,0.9997179201587048
AC243585.2,-0.0076829116,-16.975191,0.993869983627504,0.9997179201587048
ODF2-AS1,-0.0076829116,-17.473581,0.993869983627504,0.9997179201587048
AP000221.1,-0.0076829116,-17.35085,0.993869983627504,0.9997179201587048
AP000459.1,-0.0076829116,-17.464375,0.993869983627504,0.9997179201587048
RPS3AP1,-0.0076829116,-17.377085,0.993869983627504,0.9997179201587048
RNU6-485P,-0.0076829116,-16.993214,0.993869983627504,0.9997179201587048
CSPG4P10,-0.0076829116,-16.70468,0.993869983627504,0.9997179201587048
AC006349.1,-0.0076829116,-17.151985,0.993869983627504,0.9997179201587048
AC007998.2,-0.0076829116,-16.070412,0.993869983627504,0.9997179201587048
MTND1P11,-0.0076829116,-17.095325,0.993869983627504,0.9997179201587048
SLC1A1,-0.0076829116,-17.178736,0.993869983627504,0.9997179201587048
AC001226.1,-0.0076829116,-16.422998,0.993869983627504,0.9997179201587048
RFLNA,-0.0076829116,-17.549765,0.993869983627504,0.9997179201587048
AC068790.6,-0.0076829116,-17.396025,0.993869983627504,0.9997179201587048
AC092111.1,-0.0076829116,-17.213083,0.993869983627504,0.9997179201587048
AC092111.2,-0.0076829116,-17.287539,0.993869983627504,0.9997179201587048
MIR4446,-0.0076829116,-17.414452,0.993869983627504,0.9997179201587048
AC079329.1,-0.0076829116,-17.157269,0.993869983627504,0.9997179201587048
AC025262.1,-0.0076829116,-17.36575,0.993869983627504,0.9997179201587048
GPM6A,-0.0076829116,-17.321383,0.993869983627504,0.9997179201587048
AC096637.2,-0.0076829116,-16.843937,0.993869983627504,0.9997179201587048
GFAP,-0.0076829116,-17.150024,0.993869983627504,0.9997179201587048
AC079313.2,-0.0076829116,-17.538631,0.993869983627504,0.9997179201587048
AL513043.2,-0.0076829116,-17.57026,0.993869983627504,0.9997179201587048
AL135905.2,-0.0076829116,-16.933466,0.993869983627504,0.9997179201587048
AC135048.2,-0.0076829116,-16.806536,0.993869983627504,0.9997179201587048
HMGB1P33,-0.0076829116,-17.518171,0.993869983627504,0.9997179201587048
AC092070.3,-0.0076829116,-17.325161,0.993869983627504,0.9997179201587048
FKBP4P6,-0.0076829116,-16.73779,0.993869983627504,0.9997179201587048
GUCY2D,-0.0076829116,-17.506958,0.993869983627504,0.9997179201587048
AC016831.4,-0.0076829116,-17.391518,0.993869983627504,0.9997179201587048
IQANK1,-0.0076829116,-16.5696,0.993869983627504,0.9997179201587048
ALG9-IT1,-0.0076829116,-17.274721,0.993869983627504,0.9997179201587048
AC087672.1,-0.0076829116,-17.286325,0.993869983627504,0.9997179201587048
RN7SKP185,-0.0076829116,-17.458136,0.993869983627504,0.9997179201587048
COL24A1,-0.0076829116,-16.607634,0.993869983627504,0.9997179201587048
MTND5P14,-0.0076829116,-17.506575,0.993869983627504,0.9997179201587048
AP003357.1,-0.0076829116,-17.045677,0.993869983627504,0.9997179201587048
HIST1H4B,-0.0076829116,-17.035389,0.993869983627504,0.9997179201587048
SLC17A4,-0.0076829116,-17.110617,0.993869983627504,0.9997179201587048
AC243773.3,-0.0076829116,-17.526321,0.993869983627504,0.9997179201587048
LINC01961,-0.0076829116,-15.697045,0.993869983627504,0.9997179201587048
AC016745.1,-0.0076829116,-17.407095,0.993869983627504,0.9997179201587048
AC132872.2,-0.0076829116,-17.555914,0.993869983627504,0.9997179201587048
RNU6-795P,-0.0076829116,-17.931866,0.993869983627504,0.9997179201587048
AL122016.1,-0.0076829116,-17.424797,0.993869983627504,0.9997179201587048
TRAV11,-0.0076829116,-17.839367,0.993869983627504,0.9997179201587048
AC100797.1,-0.0076829116,-17.003479,0.993869983627504,0.9997179201587048
PRKG1,-0.0076829116,-16.735058,0.993869983627504,0.9997179201587048
RNU6-133P,-0.0076829116,-17.688791,0.993869983627504,0.9997179201587048
AC044839.1,-0.0076829116,-17.265017,0.993869983627504,0.9997179201587048
AC004678.2,-0.0076829116,-17.387781,0.993869983627504,0.9997179201587048
PNLIPRP1,-0.0076829116,-17.343637,0.993869983627504,0.9997179201587048
RNU1-73P,-0.0076829116,-17.59219,0.993869983627504,0.9997179201587048
HSPE1P27,-0.0076829116,-17.229801,0.993869983627504,0.9997179201587048
RSPH14,-0.0076829116,-17.165947,0.993869983627504,0.9997179201587048
STMN4,-0.0076829116,-17.320932,0.993869983627504,0.9997179201587048
OR2L13,-0.0076829116,-16.829878,0.993869983627504,0.9997179201587048
Metazoa_SRP-33,-0.0076829116,-17.242104,0.993869983627504,0.9997179201587048
BTG1P1,-0.0076829116,-17.45461,0.993869983627504,0.9997179201587048
AC007656.2,-0.0076829116,-17.576374,0.993869983627504,0.9997179201587048
CSNK1A1P3,-0.0076829116,-17.090538,0.993869983627504,0.9997179201587048
BCL6B,-0.0076829116,-16.543486,0.993869983627504,0.9997179201587048
AC084116.4,-0.0076829116,-17.551584,0.993869983627504,0.9997179201587048
TRAJ1,-0.0076829116,-17.551384,0.993869983627504,0.9997179201587048
HNRNPA1P60,-0.0076829116,-17.404022,0.993869983627504,0.9997179201587048
PRSS12,-0.0076829116,-17.14019,0.993869983627504,0.9997179201587048
TSPEAR-AS2,-0.0076829116,-17.409826,0.993869983627504,0.9997179201587048
AC130352.1,-0.0076829116,-17.582523,0.993869983627504,0.9997179201587048
AC009269.3,-0.0076829116,-17.52963,0.993869983627504,0.9997179201587048
RNU1-56P,-0.0076829116,-17.375576,0.993869983627504,0.9997179201587048
AL807742.1,-0.0076829116,-16.628563,0.993869983627504,0.9997179201587048
MIR1302-3,-0.0076829116,-17.457834,0.993869983627504,0.9997179201587048
MBOAT4,-0.0076829116,-17.56546,0.993869983627504,0.9997179201587048
AL031717.1,-0.0076829116,-17.590822,0.993869983627504,0.9997179201587048
IGLV2-14,-0.0076829116,-17.5877,0.993869983627504,0.9997179201587048
AC093525.6,-0.0076829116,-17.278902,0.993869983627504,0.9997179201587048
HSD17B3,-0.0076829116,-17.68076,0.993869983627504,0.9997179201587048
AC100835.1,-0.0076829116,-16.889355,0.993869983627504,0.9997179201587048
AC100835.2,-0.0076829116,-17.540678,0.993869983627504,0.9997179201587048
AL121917.2,-0.0076829116,-17.324266,0.993869983627504,0.9997179201587048
RNA5SP246,-0.0076829116,-17.394316,0.993869983627504,0.9997179201587048
HMGN1P4,-0.0076829116,-16.804981,0.993869983627504,0.9997179201587048
ZNF205,-0.0076829116,-16.99571,0.993869983627504,0.9997179201587048
AC005009.1,-0.0076829116,-16.612368,0.993869983627504,0.9997179201587048
RBBP8P1,-0.0076829116,-17.203354,0.993869983627504,0.9997179201587048
AC015660.4,-0.0076829116,-17.790321,0.993869983627504,0.9997179201587048
AC036108.3,-0.0076829116,-17.79571,0.993869983627504,0.9997179201587048
RPL17P3,-0.0076829116,-17.629065,0.993869983627504,0.9997179201587048
CYP17A1,-0.0076829116,-17.508402,0.993869983627504,0.9997179201587048
AC026904.2,-0.0076829116,-17.483213,0.993869983627504,0.9997179201587048
AL079342.2,-0.0076829116,-17.241419,0.993869983627504,0.9997179201587048
AL079342.3,-0.0076829116,-17.711754,0.993869983627504,0.9997179201587048
AC020907.5,-0.0076829116,-17.690495,0.993869983627504,0.9997179201587048
COL8A1,-0.0076829116,-17.238794,0.993869983627504,0.9997179201587048
ST3GAL6-AS1,-0.0076829116,-16.347128,0.993869983627504,0.9997179201587048
AHSP,-0.0076829116,-17.54315,0.993869983627504,0.9997179201587048
RPL7P39,-0.0076829116,-17.318258,0.993869983627504,0.9997179201587048
MIR339,-0.0076829116,-17.5093,0.993869983627504,0.9997179201587048
AC012150.2,-0.0076829116,-16.438547,0.993869983627504,0.9997179201587048
AC113208.4,-0.0076829116,-17.56399,0.993869983627504,0.9997179201587048
RNU6-1024P,-0.0076829116,-17.552803,0.993869983627504,0.9997179201587048
ACTBP1,-0.0076829116,-17.02368,0.993869983627504,0.9997179201587048
MIR4519,-0.0076829116,-17.40094,0.993869983627504,0.9997179201587048
AC109329.1,-0.0076829116,-16.834436,0.993869983627504,0.9997179201587048
AC013275.1,-0.0076829116,-17.414454,0.993869983627504,0.9997179201587048
ENPP6,-0.0076829116,-16.6129,0.993869983627504,0.9997179201587048
RPSAP70,-0.0076829116,-17.424683,0.993869983627504,0.9997179201587048
DUTP2,-0.0076829116,-17.327436,0.993869983627504,0.9997179201587048
CRYM,-0.0076829116,-16.470844,0.993869983627504,0.9997179201587048
BHLHE41,-0.0076829116,-17.42197,0.993869983627504,0.9997179201587048
